iteration,Ux_initial,Ux_linear_final,Uy_initial,Uy_linear_final,Uz_initial,Uz_linear_final,p_initial,p_linear_final,epsilon_initial,epsilon_linear_final,k_initial,k_linear_final,continuity_local,continuity_global,continuity_cumulative
100.0,0.005452485694,8.268651026e-05,0.01177132477,0.0001480873227,0.005529531036,7.157005873e-05,0.02164850628,0.0005432897197,0.007673562829,0.000365277708,0.008546095429,3.975866221e-05,0.00817448284,-3.49646433e-05,0.1705658558
101.0,0.005317248969,8.065588931e-05,0.01147874974,0.0001452054613,0.005446676789,7.101810317e-05,0.02019685398,0.0005141645399,0.007745797064,0.0003674170132,0.008532916042,3.975123322e-05,0.007753049024,0.0002269548458,0.1707928106
102.0,0.005181635564,7.872100279e-05,0.01119992977,0.0001425193567,0.005370329793,7.051851442e-05,0.0183024086,0.0004609929415,0.007781798399,0.0003702562054,0.008501757423,3.981675576e-05,0.00695553576,0.0002229402316,0.1710157508
103.0,0.005051238471,7.687926333e-05,0.01093802314,0.0001399381215,0.00529424389,7.004749301e-05,0.01853411912,0.0004677879199,0.007800834656,0.0003721051566,0.008465237774,3.984497536e-05,0.007050460715,0.0005892430647,0.1716049939
104.0,0.004918335689,7.496294396e-05,0.01068730643,0.0001375428755,0.00521698171,6.950779715e-05,0.02016377006,0.0006200694097,0.007799631223,0.0003735045481,0.008414213019,3.968879154e-05,0.009321581218,0.001974077372,0.1735790713
105.0,0.004782628408,7.293535332e-05,0.01043711329,0.0001352971036,0.005127767175,6.864018827e-05,0.02200260258,0.0007915369403,0.007786739934,0.0003712405502,0.008351254101,3.954814744e-05,0.01185081218,0.003194428346,0.1767734996
106.0,0.004643829363,7.082682135e-05,0.01019887106,0.0001332117105,0.005017901106,6.732687951e-05,0.02368899423,0.000928134071,0.007739025536,0.0003711753412,0.008267790094,3.937175411e-05,0.01381589668,0.003972148111,0.1807456477
107.0,0.004501723603,6.8741041e-05,0.009975959182,0.0001313566483,0.00488824539,6.560485544e-05,0.02501725975,0.001038750604,0.007674462342,0.0003693940557,0.008175581195,3.899696486e-05,0.01535418461,0.00443681731,0.1851824651
108.0,0.004357869974,6.66767106e-05,0.009780852281,0.0001298945861,0.004744435569,6.359703725e-05,0.02585507503,0.001110945316,0.007610188945,0.0003665385108,0.008065988184,3.873836995e-05,0.01629264822,0.004645702695,0.1898281677
109.0,0.004220171242,6.467674454e-05,0.009610189493,0.0001288665611,0.004593714862,6.145735702e-05,0.02616385766,0.001133266194,0.007542199643,0.0003623371545,0.007950932339,3.848602848e-05,0.01648265031,0.004549187046,0.1943773548
110.0,0.004092278879,6.277765122e-05,0.009477070832,0.0001282337461,0.004445312235,5.935994974e-05,0.02590156756,0.001100215364,0.007453205446,0.0003579137149,0.007829764258,3.836230178e-05,0.01587015616,0.004130458524,0.1985078133
111.0,0.003974541909,6.096600396e-05,0.009384244351,0.0001279105942,0.004311615521,5.755654422e-05,0.02517183197,0.001014359776,0.007346582224,0.0003537146411,0.007700950936,3.81795032e-05,0.01451739091,0.003412889319,0.2019207026
112.0,0.003863333894,5.922670873e-05,0.009306323627,0.0001277580941,0.004194657702,5.611865642e-05,0.02398507395,0.0008833908804,0.007225457384,0.0003503370358,0.007566297635,3.801241261e-05,0.01255244437,0.00241228299,0.2043329856
113.0,0.003750164944,5.754523709e-05,0.009231754779,0.0001275690114,0.004082120594,5.48846063e-05,0.02244770921,0.0007228267127,0.0070947477,0.0003452223593,0.007434417234,3.789213251e-05,0.01020806069,0.001536084871,0.2058690705
114.0,0.003638746642,5.598640958e-05,0.009148838705,0.0001271642662,0.00396968806,5.369283421e-05,0.02070801536,0.0005657454862,0.006955870774,0.0003399089704,0.007296082892,3.79139911e-05,0.007950238665,0.0004850420949,0.2063541126
115.0,0.003528851554,5.450195067e-05,0.009058350115,0.0001264515174,0.003853043186,5.24326622e-05,0.01893792348,0.0004662509613,0.006811720315,0.0003339627816,0.00716866421,3.783356409e-05,0.00652682864,0.0002398341551,0.2065939467
