iteration,Ux_initial,Ux_linear_final,Uy_initial,Uy_linear_final,Uz_initial,Uz_linear_final,p_initial,p_linear_final,epsilon_initial,epsilon_linear_final,k_initial,k_linear_final,continuity_local,continuity_global,continuity_cumulative
107.0,0.005192178569,8.254089962e-05,0.008884918916,0.000405615887,0.004485534391,0.0002200036562,0.01909733906,0.0004376090117,0.009080268699,0.0003781945151,0.009923108745,3.863478015e-05,0.006374602843,0.001023576062,0.1375655385
108.0,0.005054103847,8.067303554e-05,0.008538711815,0.000395624109,0.004377359601,0.0002157249815,0.01911437687,0.0009549337946,0.009023970343,0.0003767744897,0.00975759902,3.798792967e-05,0.01387109253,8.015779587e-05,0.1376456963
109.0,0.004948933916,7.993263872e-05,0.008154732883,0.0003834454635,0.004269565315,0.0002120713538,0.01921395294,0.0004810236162,0.008932758285,0.0003746916098,0.009578461574,3.736670763e-05,0.00696177744,0.001441248269,0.1390869445
110.0,0.004807490753,7.788245658e-05,0.007844233531,0.0003752148739,0.004158880023,0.0002078127554,0.01909684837,0.0004771351655,0.008818719451,0.000369878289,0.009388467105,3.699910726e-05,0.006886071822,0.001370454463,0.140457399
111.0,0.004675939103,7.59709419e-05,0.007555197063,0.000367546555,0.004056451037,5.02689067e-05,0.01899874621,0.000466202424,0.008679934324,0.0003613014337,0.009189126432,3.633108194e-05,0.006701516437,0.001216174262,0.1416735733
112.0,0.00456169583,7.435332167e-05,0.007297424669,0.0003609508685,0.003951729446,4.939778705e-05,0.01892272168,0.0004490918797,0.008515691983,0.000358099285,0.008984617733,3.583827484e-05,0.006427336246,0.001004700567,0.1426782738
113.0,0.004455239425,7.292136439e-05,0.007058366439,8.630605157e-05,0.003850166021,4.855359758e-05,0.01886545205,0.0009386080203,0.00833855676,0.0003514754828,0.008778033637,3.535295629e-05,0.01336892383,-0.0001259903024,0.1425522835
114.0,0.004391906478,7.262073102e-05,0.006770680807,8.398412244e-05,0.003753967999,4.79256452e-05,0.01891855676,0.0004875974241,0.008157823435,0.0003452029247,0.008573101921,3.48024898e-05,0.006907511185,0.00122835913,0.1437806427
115.0,0.004279111104,7.076937818e-05,0.006557844983,8.261862847e-05,0.003659184499,4.703470522e-05,0.0188291484,0.0004811492991,0.007971988334,0.0003393865985,0.008368204104,3.435854034e-05,0.006783350316,0.00111977162,0.1449004143
116.0,0.004171994104,6.898340344e-05,0.006373894161,8.13204859e-05,0.003574678811,4.628812145e-05,0.01873872011,0.000463916933,0.00778613539,0.0003350220164,0.008169596347,3.389982066e-05,0.006502080462,0.0009222549686,0.1458226693
